392	24
50	0	0	16	16
50	16	0	32	16
50	32	0	48	16
50	48	0	64	16
50	64	0	80	16
50	80	0	96	16
50	96	0	112	16
50	112	0	128	16
50	128	0	144	16
50	144	0	160	16
50	160	0	176	16
50	176	0	192	16
50	192	0	208	16
50	448	0	464	16
50	208	0	224	16
50	224	0	240	16
50	240	0	256	16
50	256	0	272	16
50	272	0	288	16
50	288	0	304	16
50	304	0	320	16
50	320	0	336	16
50	336	0	352	16
50	352	0	368	16
50	432	0	448	16
50	464	0	480	16
50	656	0	672	16
50	480	0	496	16
50	496	0	512	16
50	512	0	528	16
50	528	0	544	16
50	544	0	560	16
50	560	0	576	16
50	576	0	592	16
50	592	0	608	16
50	608	0	624	16
50	624	0	640	16
50	640	0	656	16
50	672	0	688	16
50	688	0	704	16
50	704	0	720	16
50	720	0	736	16
50	736	0	752	16
50	784	0	800	16
50	768	0	784	16
50	784	16	800	32
50	784	208	800	224
50	784	32	800	48
50	784	48	800	64
50	784	64	800	80
50	784	80	800	96
50	784	96	800	112
50	784	112	800	128
50	784	128	800	144
50	784	144	800	160
50	784	160	800	176
50	784	176	800	192
50	784	192	800	208
50	784	224	800	240
50	784	384	800	400
50	784	240	800	256
50	784	256	800	272
50	784	272	800	288
50	784	288	800	304
50	784	304	800	320
50	784	320	800	336
50	784	336	800	352
50	784	352	800	368
50	784	368	800	384
50	784	400	800	416
50	784	496	800	512
50	784	416	800	432
50	784	432	800	448
50	784	448	800	464
50	784	464	800	480
50	784	480	800	496
50	784	576	800	592
50	784	512	800	528
50	784	560	800	576
50	784	544	800	560
50	784	528	800	544
50	656	576	672	592
50	704	576	720	592
50	688	576	704	592
50	672	576	688	592
50	640	576	656	592
50	464	576	480	592
50	624	576	640	592
50	608	576	624	592
50	592	576	608	592
50	576	576	592	592
50	560	576	576	592
50	544	576	560	592
50	528	576	544	592
50	512	576	528	592
50	496	576	512	592
50	480	576	496	592
50	448	576	464	592
50	432	576	448	592
50	336	576	352	592
50	352	576	368	592
50	320	576	336	592
50	160	576	176	592
50	304	576	320	592
50	288	576	304	592
50	272	576	288	592
50	256	576	272	592
50	240	576	256	592
50	224	576	240	592
50	208	576	224	592
50	192	576	208	592
50	176	576	192	592
50	144	576	160	592
50	16	576	32	592
50	128	576	144	592
50	112	576	128	592
50	96	576	112	592
50	80	576	96	592
50	64	576	80	592
50	48	576	64	592
50	32	576	48	592
50	0	576	16	592
50	0	48	16	64
50	0	32	16	48
50	0	64	16	80
50	0	128	16	144
50	0	80	16	96
50	0	96	16	112
50	0	112	16	128
50	0	144	16	160
50	0	224	16	240
50	0	160	16	176
50	0	176	16	192
50	0	192	16	208
50	0	208	16	224
50	0	240	16	256
50	0	320	16	336
50	0	256	16	272
50	0	272	16	288
50	0	336	16	352
50	0	432	16	448
50	0	352	16	368
50	0	368	16	384
50	0	384	16	400
50	0	400	16	416
50	0	416	16	432
50	0	448	16	464
50	0	512	16	528
50	0	464	16	480
50	0	480	16	496
50	0	496	16	512
50	0	528	16	544
50	0	544	16	560
50	0	560	16	576
206	384	0	400	16
206	400	0	416	16
206	416	0	432	16
50	320	16	336	32
50	320	32	336	48
50	320	48	336	64
50	320	64	336	80
50	320	80	336	96
50	320	96	336	112
50	320	112	336	128
50	320	128	336	144
50	320	144	336	160
50	320	160	336	176
50	320	176	336	192
50	320	192	336	208
50	320	208	336	224
50	320	224	336	240
50	320	240	336	256
50	320	256	336	272
50	320	272	336	288
50	0	288	16	304
50	96	288	112	304
50	16	288	32	304
50	32	288	48	304
50	48	288	64	304
50	64	288	80	304
50	80	288	96	304
50	208	288	224	304
50	224	288	240	304
50	320	288	336	304
50	240	288	256	304
50	256	288	272	304
50	272	288	288	304
50	288	288	304	304
50	304	288	320	304
50	336	288	352	304
50	352	288	368	304
50	368	288	384	304
50	384	288	400	304
50	400	288	416	304
50	416	288	432	304
50	432	288	448	304
50	448	288	464	304
50	464	288	480	304
50	480	288	496	304
50	496	288	512	304
50	512	288	528	304
50	528	288	544	304
50	544	288	560	304
50	560	288	576	304
50	576	288	592	304
50	736	288	752	304
50	688	288	704	304
50	704	288	720	304
50	720	288	736	304
50	752	288	768	304
50	768	288	784	304
50	464	272	480	288
50	464	16	480	32
50	464	48	480	64
50	464	32	480	48
50	464	64	480	80
50	464	96	480	112
50	464	80	480	96
50	464	112	480	128
50	464	128	480	144
50	464	144	480	160
50	464	176	480	192
50	464	160	480	176
50	464	192	480	208
50	464	224	480	240
50	464	208	480	224
50	464	240	480	256
50	464	256	480	272
50	0	304	16	320
50	16	304	32	320
50	32	304	48	320
50	48	304	64	320
50	144	304	160	320
50	64	304	80	320
50	80	304	96	320
50	96	304	112	320
50	112	304	128	320
50	128	304	144	320
50	160	304	176	320
50	256	304	272	320
50	176	304	192	320
50	192	304	208	320
50	208	304	224	320
50	224	304	240	320
50	240	304	256	320
50	272	304	288	320
50	288	304	304	320
50	304	304	320	320
50	320	304	336	320
50	432	304	448	320
50	448	304	464	320
50	560	304	576	320
50	464	304	480	320
50	480	304	496	320
50	496	304	512	320
50	512	304	528	320
50	528	304	544	320
50	544	304	560	320
50	576	304	592	320
50	688	304	704	320
50	592	304	608	320
50	608	304	624	320
50	624	304	640	320
50	640	304	656	320
50	656	304	672	320
50	672	304	688	320
50	704	304	720	320
50	752	304	768	320
50	720	304	736	320
50	736	304	752	320
50	768	304	784	320
155	160	48	176	64
156	160	64	176	80
157	144	64	160	80
154	144	48	160	64
154	624	48	640	64
155	640	48	656	64
157	624	64	640	80
156	640	64	656	80
100	352	272	368	288
100	368	272	384	288
100	384	272	400	288
100	400	272	416	288
100	416	272	432	288
100	432	272	448	288
50	464	320	480	336
50	464	336	480	352
50	464	352	480	368
50	464	368	480	384
50	464	384	480	400
50	464	400	480	416
50	464	480	480	496
50	464	416	480	432
50	464	432	480	448
50	464	448	480	464
50	464	464	480	480
50	464	496	480	512
50	464	560	480	576
50	464	512	480	528
50	464	528	480	544
50	464	544	480	560
50	320	320	336	336
50	320	368	336	384
50	320	336	336	352
50	320	352	336	368
50	320	384	336	400
50	320	400	336	416
50	320	416	336	432
50	320	432	336	448
50	320	448	336	464
50	320	464	336	480
50	320	480	336	496
50	320	544	336	560
50	320	496	336	512
50	320	512	336	528
50	320	528	336	544
50	320	560	336	576
252	112	288	128	304
252	128	288	144	304
252	144	288	160	304
252	160	288	176	304
252	176	288	192	304
252	192	288	208	304
252	624	288	640	304
252	640	288	656	304
252	656	288	672	304
252	672	288	688	304
252	608	288	624	304
252	592	288	608	304
203	368	576	384	592
203	400	576	416	592
50	720	576	736	592
50	768	576	784	592
50	736	576	752	592
50	752	576	768	592
202	416	576	432	592
202	384	576	400	592
201	416	560	432	576
201	384	560	400	576
200	400	560	416	576
50	0	16	16	32
50	16	16	32	32
50	32	16	48	32
50	48	16	64	32
50	64	16	80	32
50	16	32	32	48
50	16	48	32	64
50	16	64	32	80
50	32	32	48	48
50	752	0	768	16
50	768	16	784	32
50	752	16	768	32
50	736	16	752	32
50	720	16	736	32
50	768	32	784	48
