392	24
50	0	0	16	16
50	32	0	48	16
50	48	0	64	16
50	64	0	80	16
50	80	0	96	16
50	96	0	112	16
50	112	0	128	16
50	128	0	144	16
50	144	0	160	16
50	160	0	176	16
50	176	0	192	16
50	192	0	208	16
50	224	0	240	16
50	240	0	256	16
50	256	0	272	16
50	272	0	288	16
50	288	0	304	16
50	304	0	320	16
50	320	0	336	16
50	336	0	352	16
50	352	0	368	16
50	576	0	592	16
50	432	0	448	16
50	448	0	464	16
50	464	0	480	16
50	480	0	496	16
50	496	0	512	16
50	512	0	528	16
50	528	0	544	16
50	544	0	560	16
50	560	0	576	16
50	592	0	608	16
50	736	0	752	16
50	608	0	624	16
50	640	0	656	16
50	656	0	672	16
50	672	0	688	16
50	688	0	704	16
50	704	0	720	16
50	720	0	736	16
50	768	0	784	16
50	784	0	800	16
50	752	0	768	16
50	784	16	800	32
50	784	192	800	208
50	784	32	800	48
50	784	48	800	64
50	784	64	800	80
50	784	96	800	112
50	784	112	800	128
50	784	128	800	144
50	784	144	800	160
50	784	160	800	176
50	784	176	800	192
50	784	208	800	224
50	784	368	800	384
50	784	224	800	240
50	784	240	800	256
50	784	256	800	272
50	784	272	800	288
50	784	288	800	304
50	784	304	800	320
50	784	320	800	336
50	784	336	800	352
50	784	352	800	368
50	784	384	800	400
50	784	512	800	528
50	784	400	800	416
50	784	416	800	432
50	784	432	800	448
50	784	448	800	464
50	784	464	800	480
50	784	480	800	496
50	784	496	800	512
50	784	576	800	592
50	784	528	800	544
50	784	560	800	576
50	784	544	800	560
50	768	576	784	592
50	512	576	528	592
50	752	576	768	592
50	736	576	752	592
50	720	576	736	592
50	704	576	720	592
50	688	576	704	592
50	672	576	688	592
50	656	576	672	592
50	640	576	656	592
50	624	576	640	592
50	608	576	624	592
50	576	576	592	592
50	560	576	576	592
50	544	576	560	592
50	528	576	544	592
50	496	576	512	592
50	272	576	288	592
50	480	576	496	592
50	464	576	480	592
50	448	576	464	592
50	432	576	448	592
50	416	576	432	592
50	400	576	416	592
50	384	576	400	592
50	368	576	384	592
50	352	576	368	592
50	336	576	352	592
50	304	576	320	592
50	288	576	304	592
50	240	576	256	592
50	32	576	48	592
50	224	576	240	592
50	208	576	224	592
50	192	576	208	592
50	176	576	192	592
50	160	576	176	592
50	144	576	160	592
50	112	576	128	592
50	96	576	112	592
50	80	576	96	592
50	64	576	80	592
50	48	576	64	592
50	256	576	272	592
50	0	16	16	32
50	0	128	16	144
